Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2350;[3.479848861694336, 3.703437328338623, 3.794893264770508, 3.613025188446045, 3.5557684898376465, 3.4261317253112793];[0.4281454086303711, 0.47978511452674866, 0.4971931278705597, 0.462342232465744, 0.43511903285980225, 0.4381158947944641];[-2.1800904273986816, -2.2851552963256836, -2.346097946166992, -2.2302420139312744, -2.192106008529663, -2.1601080894470215];[];319.3561444282532
2400;[3.453928232192993, 3.3587777614593506, 3.5544028282165527, 3.8143389225006104, 3.950939416885376, 3.824260711669922];[0.42348501086235046, 0.41335633397102356, 0.4227430522441864, 0.46459877490997314, 0.5144690275192261, 0.5011758804321289];[-2.1593546867370605, -2.102808952331543, -2.174499273300171, -2.2740800380706787, -2.401465892791748, -2.3487374782562256];[];423.4960458278656
2450;[3.443373441696167, 3.588665008544922, 3.5704433917999268, 3.6442148685455322, 3.4423396587371826, 3.472419023513794];[0.4253566563129425, 0.43375301361083984, 0.4374707043170929, 0.4560196101665497, 0.423244446516037, 0.4272317886352539];[-2.157527446746826, -2.196589946746826, -2.1956756114959717, -2.2417869567871094, -2.150266170501709, -2.164839267730713];[];368.48654532432556
2500;[3.500199317932129, 3.5458693504333496, 3.548907995223999, 3.550184488296509, 3.4433658123016357, 3.4006741046905518];[0.4217135012149811, 0.4190989136695862, 0.43059128522872925, 0.4447364807128906, 0.40997087955474854, 0.4120946228504181];[-2.151613235473633, -2.171251058578491, -2.191246271133423, -2.2157540321350098, -2.1447741985321045, -2.100308656692505];[];618.2074980735779
2550;[3.422832489013672, 3.300032377243042, 3.431674003601074, 3.785630464553833, 3.6776790618896484, 3.737758159637451];[0.439088374376297, 0.40381503105163574, 0.41886648535728455, 0.4594880938529968, 0.49090778827667236, 0.4790771007537842];[-2.157212495803833, -2.076557159423828, -2.125187397003174, -2.2820985317230225, -2.315793991088867, -2.3246967792510986];[];368.4553642272949
2600;[3.394423484802246, 3.6684117317199707, 3.6554338932037354, 3.8159608840942383, 3.653517961502075, 3.544917106628418];[0.44063636660575867, 0.4808577299118042, 0.4986514747142792, 0.5141834020614624, 0.5395354628562927, 0.5162150859832764];[-2.1647140979766846, -2.299659490585327, -2.3612661361694336, -2.392918348312378, -2.452131509780884, -2.3694324493408203];[];496.00907278060913
2650;[3.442821979522705, 3.6517038345336914, 3.89742112159729, 4.038240909576416, 4.217245101928711, 4.152079105377197];[0.4292795956134796, 0.4549363851547241, 0.501562237739563, 0.5192508101463318, 0.5721827149391174, 0.5839357972145081];[-2.150250196456909, -2.215663194656372, -2.343902587890625, -2.4304347038269043, -2.621828317642212, -2.6249256134033203];[];332.96580386161804
2700;[3.5615553855895996, 3.5104939937591553, 3.7503585815429688, 3.755866289138794, 3.837226629257202, 4.033777236938477];[0.4321097135543823, 0.39551666378974915, 0.4484690725803375, 0.45357099175453186, 0.49600711464881897, 0.5324320793151855];[-2.211458683013916, -2.11490797996521, -2.254939556121826, -2.2839648723602295, -2.34576678276062, -2.4625110626220703];[];326.267795085907
2750;[3.5089309215545654, 3.8262317180633545, 3.7101268768310547, 3.59468412399292, 3.492814064025879, 3.504288673400879];[0.43499210476875305, 0.45897287130355835, 0.4488138258457184, 0.4381587505340576, 0.3968445956707001, 0.39501574635505676];[-2.196744441986084, -2.286691188812256, -2.236294984817505, -2.192808151245117, -2.0884742736816406, -2.094965934753418];[];333.86554646492004
2800;[3.548353433609009, 3.6169052124023438, 3.258734941482544, 3.326235055923462, 3.343355655670166, 3.2253196239471436];[0.42625173926353455, 0.42706987261772156, 0.38996070623397827, 0.3693449795246124, 0.3702942430973053, 0.35747644305229187];[-2.2053003311157227, -2.2222020626068115, -2.029081106185913, -2.0652594566345215, -2.065171957015991, -1.9664020538330078];[];329.02525544166565
