Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1050;[3.4341771602630615, 2.3937859535217285, 1.9745609760284424, 1.7184914350509644, 1.6758356094360352, 1.638916015625];[0.4304201006889343, 0.34585389494895935, 0.2921065092086792, 0.2155095934867859, 0.19288229942321777, 0.15961818397045135];[-2.155642032623291, -1.8971773386001587, -2.132122755050659, -1.9347518682479858, -2.0191798210144043, -2.081988573074341];[];335.2937114238739
1100;[3.5694146156311035, 2.1780316829681396, 2.151214122772217, 2.0595502853393555, 1.987208366394043, 2.069924831390381];[0.4306790828704834, 0.3997775912284851, 0.38160428404808044, 0.40866416692733765, 0.4348721504211426, 0.44895800948143005];[-2.2354342937469482, -2.3905482292175293, -2.734050750732422, -2.9086875915527344, -2.9709911346435547, -3.1329784393310547];[];346.9814262390137
1150;[3.4858319759368896, 2.504281759262085, 2.3902060985565186, 2.6536409854888916, 2.7612578868865967, 2.5410754680633545];[0.43737438321113586, 0.33234310150146484, 0.4577481150627136, 0.54775071144104, 0.5811942219734192, 0.5430792570114136];[-2.1709494590759277, -2.10941481590271, -4.079441070556641, -5.6022748947143555, -6.4071044921875, -6.161594390869141];[];335.12479400634766
1200;[3.437978982925415, 2.541576623916626, 2.2274961471557617, 2.1817688941955566, 2.3530213832855225, 2.0397257804870605];[0.4222293496131897, 0.34505364298820496, 0.35193634033203125, 0.38199448585510254, 0.4164622724056244, 0.36860549449920654];[-2.1453921794891357, -2.0628390312194824, -2.7401931285858154, -3.358201742172241, -3.885030508041382, -3.5131802558898926];[];323.92999792099
1250;[3.4220948219299316, 3.649322271347046, 3.2465600967407227, 2.3135931491851807, 1.6583019495010376, 1.7023183107376099];[0.4305312931537628, 0.4797184467315674, 0.5852815508842468, 0.3422629237174988, 0.14540597796440125, 0.21926282346248627];[-2.1536736488342285, -2.3267993927001953, -2.6249661445617676, -2.0108895301818848, -1.504380226135254, -1.784271001815796];[];341.9165029525757
1300;[3.4729998111724854, 2.3323450088500977, 1.912291169166565, 1.8144099712371826, 1.7689579725265503, 1.8196965456008911];[0.4191039800643921, 0.2892846465110779, 0.25523751974105835, 0.24331526458263397, 0.24927224218845367, 0.2510611414909363];[-2.148639678955078, -2.0294811725616455, -2.014543056488037, -2.0289340019226074, -2.18179988861084, -2.330049991607666];[];332.358202457428
1350;[3.4616544246673584, 3.6819417476654053, 3.1491713523864746, 2.2234017848968506, 1.6974796056747437, 1.5708837509155273];[0.43835362792015076, 0.5776898860931396, 0.47108978033065796, 0.2582457363605499, 0.20446795225143433, 0.1600489318370819];[-2.1895406246185303, -2.6369540691375732, -2.2697315216064453, -1.9204626083374023, -1.7592068910598755, -1.60404372215271];[];330.4277648925781
1400;[3.5098540782928467, 2.3866090774536133, 1.597685694694519, 1.5920169353485107, 1.4915696382522583, 1.5269571542739868];[0.44667667150497437, 0.3445647358894348, 0.12567327916622162, 0.14190158247947693, 0.15167762339115143, 0.1385868340730667];[-2.196889638900757, -1.9598149061203003, -1.4601706266403198, -1.5700329542160034, -1.6042853593826294, -1.6009620428085327];[];342.7361698150635
1450;[3.398092031478882, 2.5678627490997314, 2.273602247238159, 2.1782381534576416, 1.7550150156021118, 1.6602842807769775];[0.4274410307407379, 0.3869260251522064, 0.38192883133888245, 0.38309118151664734, 0.3147457540035248, 0.2787063419818878];[-2.136824607849121, -2.3644611835479736, -3.3066396713256836, -3.2890515327453613, -2.2660746574401855, -2.0846481323242188];[];359.20456862449646
1500;[3.3999791145324707, 2.6632635593414307, 2.4135043621063232, 2.276975631713867, 2.4873111248016357, 2.1440274715423584];[0.42848700284957886, 0.3774479329586029, 0.4921131730079651, 0.474513977766037, 0.5287857055664062, 0.4450066387653351];[-2.1453912258148193, -2.3559322357177734, -3.789278030395508, -3.8968489170074463, -4.619777679443359, -4.205589294433594];[];395.32794404029846
