Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1350;[3.8054158687591553, 3.7974812984466553, 3.741778612136841, 3.9841952323913574, 3.746527671813965, 3.6414690017700195];[0.2841842770576477, 0.28366416692733765, 0.30073094367980957, 0.31785568594932556, 0.3081997036933899, 0.3271072506904602];[-2.378052234649658, -2.4551331996917725, -2.4471323490142822, -2.586893320083618, -2.4978861808776855, -2.5466854572296143];[];288.8351185321808
1400;[3.573118209838867, 2.6303040981292725, 2.5069165229797363, 2.7414982318878174, 2.6274445056915283, 2.6513912677764893];[0.3319355547428131, 0.19139334559440613, 0.20609205961227417, 0.25762253999710083, 0.27742260694503784, 0.314175546169281];[-2.357722520828247, -1.9773184061050415, -2.0244014263153076, -2.217402458190918, -2.261773109436035, -2.4073476791381836];[];272.02457571029663
1400;[3.8535892963409424, 2.887830972671509, 2.7505414485931396, 2.9841978549957275, 2.8046393394470215, 2.766700029373169];[0.28976142406463623, 0.12083469331264496, 0.12660394608974457, 0.15121667087078094, 0.1499265730381012, 0.15814246237277985];[-2.3891215324401855, -2.0049073696136475, -2.0476632118225098, -2.276094913482666, -2.249903678894043, -2.3525474071502686];[];257.5026824474335
1450;[3.462273120880127, 3.225919723510742, 2.937695026397705, 2.865216016769409, 2.9528300762176514, 2.9188454151153564];[0.31377702951431274, 0.33426785469055176, 0.2896558940410614, 0.3333647549152374, 0.3978753089904785, 0.42420729994773865];[-2.2975685596466064, -2.5077080726623535, -2.3664350509643555, -2.628424644470215, -2.8753745555877686, -3.0637142658233643];[];286.28744983673096
1450;[3.726362466812134, 3.5686254501342773, 3.2793753147125244, 3.227670669555664, 3.3465287685394287, 3.3255488872528076];[0.27243274450302124, 0.30122482776641846, 0.255638986825943, 0.3298411965370178, 0.40842142701148987, 0.45390281081199646];[-2.3279733657836914, -2.631290912628174, -2.5032289028167725, -2.833153486251831, -3.132047176361084, -3.361471176147461];[];283.9063289165497
1500;[3.464956283569336, 3.089413642883301, 2.8161563873291016, 2.6965749263763428, 2.493795871734619, 2.568268060684204];[0.3134991228580475, 0.25557929277420044, 0.24615342915058136, 0.23015420138835907, 0.23015975952148438, 0.2645150125026703];[-2.3150103092193604, -2.1940078735351562, -2.147822380065918, -2.1617753505706787, -2.2061805725097656, -2.364070415496826];[];264.53599762916565
1500;[3.732696533203125, 3.3715293407440186, 3.0639824867248535, 2.967197895050049, 2.762918710708618, 2.8447651863098145];[0.2757726013660431, 0.18877488374710083, 0.16043716669082642, 0.1591729372739792, 0.17323745787143707, 0.19834695756435394];[-2.3366849422454834, -2.248152256011963, -2.228381872177124, -2.268251895904541, -2.2527644634246826, -2.3764350414276123];[];335.9410767555237
1550;[3.500197410583496, 3.2459094524383545, 3.1662073135375977, 3.1005194187164307, 3.068309783935547, 3.0611889362335205];[0.312002569437027, 0.3089289367198944, 0.37671634554862976, 0.3718257248401642, 0.3875323235988617, 0.4008849859237671];[-2.3159425258636475, -2.360585927963257, -2.531614065170288, -2.5364534854888916, -2.616318702697754, -2.649304151535034];[];257.83617639541626
1550;[3.785066604614258, 3.603577136993408, 3.4945998191833496, 3.434720039367676, 3.4142837524414062, 3.377732276916504];[0.2721848785877228, 0.276818186044693, 0.3661176860332489, 0.35064470767974854, 0.3699422776699066, 0.3829111158847809];[-2.34751296043396, -2.4545528888702393, -2.6425211429595947, -2.6663496494293213, -2.759986400604248, -2.763253927230835];[];262.45787739753723
1600;[3.597944498062134, 3.6971664428710938, 3.699280023574829, 3.664675712585449, 3.8306221961975098, 3.7401039600372314];[0.32531020045280457, 0.38575026392936707, 0.39700567722320557, 0.39610034227371216, 0.4246866703033447, 0.38891762495040894];[-2.366403818130493, -2.5024123191833496, -2.4967143535614014, -2.5099143981933594, -2.6012632846832275, -2.5099141597747803];[];279.36866998672485
1600;[3.8936989307403564, 3.9829113483428955, 3.9739952087402344, 3.937018394470215, 4.094716548919678, 4.038433074951172];[0.28058260679244995, 0.3628009259700775, 0.3717018961906433, 0.3736487030982971, 0.3970833122730255, 0.3663904070854187];[-2.3895761966705322, -2.5726373195648193, -2.596745252609253, -2.607262134552002, -2.7099733352661133, -2.615856409072876];[];344.1364197731018
1650;[3.436478853225708, 3.206562042236328, 3.1998462677001953, 3.545121908187866, 3.8430306911468506, 3.9919192790985107];[0.31080397963523865, 0.39381036162376404, 0.491691917181015, 0.6422210931777954, 0.7055180072784424, 0.7810905575752258];[-2.295853853225708, -2.6869750022888184, -3.270524740219116, -4.215195178985596, -4.877308368682861, -5.562156677246094];[];265.2060935497284
1650;[3.6971449851989746, 3.583540439605713, 3.5614686012268066, 3.9056432247161865, 4.242763996124268, 4.3786420822143555];[0.27425670623779297, 0.4049200415611267, 0.5235439538955688, 0.6587164998054504, 0.7002577185630798, 0.7698730230331421];[-2.3213651180267334, -2.898754358291626, -3.4830546379089355, -4.52543306350708, -5.2562360763549805, -6.010562419891357];[];258.8030264377594
1700;[3.4560554027557373, 2.951888084411621, 2.7162842750549316, 2.526252031326294, 2.425499439239502, 2.42167329788208];[0.30309203267097473, 0.22876955568790436, 0.2510077953338623, 0.24817465245723724, 0.28786131739616394, 0.29485636949539185];[-2.2906713485717773, -2.0777909755706787, -2.23549222946167, -2.360382318496704, -2.6273229122161865, -2.7202212810516357];[];264.45046758651733
1700;[3.737506151199341, 3.1564769744873047, 2.9824376106262207, 2.801018714904785, 2.693228244781494, 2.716012716293335];[0.26869598031044006, 0.16420882940292358, 0.1636553406715393, 0.17421133816242218, 0.19389259815216064, 0.19934464991092682];[-2.304698944091797, -2.0874247550964355, -2.37170147895813, -2.5421271324157715, -2.889906167984009, -3.0480711460113525];[];285.81968569755554
1750;[3.5498480796813965, 3.834522247314453, 3.9027860164642334, 3.5023767948150635, 3.0088179111480713, 2.7242681980133057];[0.3212936520576477, 0.2876458764076233, 0.44030871987342834, 0.36721187829971313, 0.3281647861003876, 0.28300222754478455];[-2.345487117767334, -2.2354087829589844, -2.7998545169830322, -2.564131259918213, -2.495598554611206, -2.3932995796203613];[];286.49562644958496
1750;[3.8430700302124023, 3.6838173866271973, 3.384471893310547, 3.027031421661377, 2.846526622772217, 2.740144968032837];[0.2804086208343506, 0.1830190271139145, 0.2789713144302368, 0.2189456671476364, 0.23614108562469482, 0.2125338613986969];[-2.376481771469116, -2.1739234924316406, -2.4655849933624268, -2.339421272277832, -2.5440497398376465, -2.6708836555480957];[];274.39671301841736
1800;[3.605226755142212, 3.9471075534820557, 3.9649229049682617, 4.093544960021973, 4.0224385261535645, 3.981158971786499];[0.3255167305469513, 0.5450106263160706, 0.5830882787704468, 0.5997553467750549, 0.5896391272544861, 0.6210290789604187];[-2.3653697967529297, -3.3580188751220703, -3.5099430084228516, -3.69840931892395, -3.5585529804229736, -3.786222457885742];[];276.89408683776855
1800;[3.910835027694702, 4.437681674957275, 4.621426582336426, 4.9265642166137695, 4.9132795333862305, 4.874101638793945];[0.2755705714225769, 0.5283465385437012, 0.624985933303833, 0.6642220616340637, 0.6752173900604248, 0.729640543460846];[-2.414064884185791, -3.5212032794952393, -4.015434741973877, -4.5845842361450195, -4.575755596160889, -4.928079605102539];[];283.715469121933
1850;[3.585946559906006, 3.026949644088745, 3.1997952461242676, 3.336164951324463, 3.419590473175049, 3.4110422134399414];[0.3234803378582001, 0.2916005253791809, 0.4322703778743744, 0.5050724744796753, 0.565967857837677, 0.5615593791007996];[-2.3658080101013184, -2.2744507789611816, -2.871101140975952, -3.2801523208618164, -3.644646406173706, -3.674644947052002];[];366.6997435092926
1850;[3.8915464878082275, 3.303555488586426, 3.5023915767669678, 3.671224594116211, 3.744145393371582, 3.7661406993865967];[0.2754146158695221, 0.26227807998657227, 0.4168345630168915, 0.48198750615119934, 0.5535422563552856, 0.5459889769554138];[-2.412106990814209, -2.3049957752227783, -2.8862905502319336, -3.337252616882324, -3.707463026046753, -3.7959420680999756];[];254.9765284061432
