Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
3100;[3.5262510776519775, 32.124568939208984, 28.67921257019043, 31.050765991210938, 32.06455993652344, 35.2806282043457];[0.4273252487182617, 1.5094352960586548, 1.5043705701828003, 1.5743191242218018, 1.6074702739715576, 1.6210778951644897];[-2.1755728721618652, -32.607521057128906, -32.99280548095703, -34.78157424926758, -35.75503158569336, -37.25063705444336];[1.466610312461853, 1.040419340133667, 0.7782832980155945, 0.36931124329566956, 0.23138019442558289];290.1514914035797
3150;[3.481098175048828, 4.76704216003418, 4.952337265014648, 4.810435771942139, 4.4200849533081055, 4.014825820922852];[0.4412480592727661, 1.4376991987228394, 1.5394240617752075, 1.5036603212356567, 1.4998242855072021, 1.4154833555221558];[-2.1739420890808105, -16.489543914794922, -43.55609130859375, -38.39004135131836, -39.13552474975586, -32.60983657836914];[1.3970140218734741, 0.9465925693511963, 0.4813953638076782, 0.30657169222831726, 0.18458899855613708];276.53853368759155
3200;[3.5564115047454834, 2.448526620864868, 1.4938271045684814, 1.562673807144165, 3.6393041610717773, 4.140129566192627];[0.42679154872894287, 0.2950195074081421, 0.12381850928068161, 0.1533956080675125, 1.353316307067871, 1.3954946994781494];[-2.2020366191864014, -1.9421279430389404, -1.3291231393814087, -1.4169749021530151, -21.42081642150879, -33.04823303222656];[1.4627749919891357, 0.8453919887542725, 0.41594189405441284, 0.4087524712085724, 0.2613660991191864];279.0791230201721
3250;[3.5460596084594727, 4.733682632446289, 3.734269618988037, 2.416311502456665, 2.229015588760376, 2.1670336723327637];[0.44870391488075256, 1.4362950325012207, 1.3507241010665894, 0.9346553087234497, 0.8986583948135376, 0.8694891333580017];[-2.22725510597229, -17.512672424316406, -23.153722763061523, -8.227373123168945, -8.099725723266602, -7.919219017028809];[1.4305607080459595, 0.9898982644081116, 0.5195035338401794, 0.33682405948638916, 0.20380175113677979];279.1657609939575
3300;[3.5628983974456787, 4.580777645111084, 4.917088985443115, 2.6350982189178467, 2.093015432357788, 2.2177045345306396];[0.4286653399467468, 1.3923773765563965, 1.4820501804351807, 1.0435662269592285, 0.8452966809272766, 0.9064744710922241];[-2.204709529876709, -12.746615409851074, -28.655973434448242, -7.438391208648682, -5.815860271453857, -6.985991954803467];[1.3652318716049194, 0.8984299898147583, 0.5202929973602295, 0.24725790321826935, 0.13899527490139008];271.6801199913025
3350;[3.4647178649902344, 2.3566067218780518, 1.690682291984558, 1.622727870941162, 1.7760679721832275, 2.3148863315582275];[0.42730820178985596, 0.310469388961792, 0.1832248568534851, 0.19647455215454102, 0.2455935776233673, 0.6828510165214539];[-2.1585211753845215, -2.023026704788208, -1.5440716743469238, -1.6351754665374756, -1.9674781560897827, -4.2987542152404785];[1.3729313611984253, 0.8033138513565063, 0.38653481006622314, 0.2418864220380783, 0.17444631457328796];277.0939884185791
3400;[3.4300949573516846, 13.015125274658203, 31.505159378051758, 30.81069564819336, 34.045902252197266, 38.76150131225586];[0.4225103259086609, 1.2690699100494385, 1.5296688079833984, 1.561919927597046, 1.6157011985778809, 1.6389620304107666];[-2.153245210647583, -16.826509475708008, -33.191802978515625, -35.167564392089844, -35.95323944091797, -37.10942077636719];[1.3664191961288452, 1.1860440969467163, 1.054153323173523, 0.6050822138786316, 0.40467315912246704];260.796573638916
3450;[3.4317879676818848, 2.3789656162261963, 1.7350624799728394, 1.5529205799102783, 1.6731802225112915, 1.7647536993026733];[0.42851898074150085, 0.3246167004108429, 0.2153264880180359, 0.16701777279376984, 0.18486560881137848, 0.2631620466709137];[-2.1599225997924805, -2.120742082595825, -1.632386326789856, -1.514052152633667, -1.6959410905838013, -2.0527379512786865];[1.359683632850647, 0.7734535336494446, 0.3705940544605255, 0.22756211459636688, 0.17457453906536102];266.1938624382019
3500;[3.43996524810791, 34.36674499511719, 34.11612319946289, 33.16537857055664, 42.23676681518555, 44.04069519042969];[0.4161004424095154, 1.5344618558883667, 1.528743028640747, 1.5828522443771362, 1.6434675455093384, 1.6448886394500732];[-2.1366357803344727, -34.36714172363281, -35.395652770996094, -35.41720199584961, -38.635643005371094, -38.824790954589844];[1.510897159576416, 1.0564775466918945, 0.6821675896644592, 0.38220706582069397, 0.23291657865047455];260.5520074367523
3550;[3.530898094177246, 5.1285014152526855, 5.048418998718262, 4.541977405548096, 4.491360664367676, 4.470826625823975];[0.4299246668815613, 1.503038763999939, 1.5461801290512085, 1.43360435962677, 1.439124584197998, 1.4794073104858398];[-2.201012134552002, -26.626657485961914, -43.78046417236328, -45.96010971069336, -50.78697204589844, -56.0257568359375];[1.4692564010620117, 0.9164635539054871, 0.588051438331604, 0.27380436658859253, 0.16176511347293854];263.131959438324
3600;[3.4477524757385254, 24.310577392578125, 57.69490051269531, 61.7341194152832, 61.97407150268555, 61.545135498046875];[0.4325738847255707, 1.430809736251831, 1.619513750076294, 1.6562334299087524, 1.6633251905441284, 1.6656510829925537];[-2.174731731414795, -27.739940643310547, -41.62861633300781, -41.46116638183594, -41.43938446044922, -41.82716369628906];[1.6281895637512207, 1.023849368095398, 0.9911503791809082, 0.5709261894226074, 0.3091915547847748];280.2218551635742
3650;[3.540844678878784, 2.419005870819092, 1.7370691299438477, 1.8815616369247437, 1.8857197761535645, 1.949400544166565];[0.4399881660938263, 0.36405250430107117, 0.17097222805023193, 0.4168972373008728, 0.34988290071487427, 0.4184019863605499];[-2.20306396484375, -2.5448310375213623, -1.5819467306137085, -2.373276472091675, -2.2949271202087402, -2.642528772354126];[1.4857816696166992, 0.7440975308418274, 0.36586567759513855, 0.28620317578315735, 0.19675979018211365];264.8487195968628
3700;[3.4027581214904785, 2.513044834136963, 1.7019585371017456, 1.4575210809707642, 1.5820918083190918, 1.873338222503662];[0.43114277720451355, 0.32263264060020447, 0.2330116629600525, 0.1572195142507553, 0.23143285512924194, 0.5178405046463013];[-2.1527085304260254, -1.978500485420227, -1.6784250736236572, -1.4408824443817139, -1.7011637687683105, -2.7076282501220703];[1.4258722066879272, 0.8766840100288391, 0.42471879720687866, 0.25943541526794434, 0.1978633999824524];264.4438190460205
3750;[3.417722225189209, 2.5958163738250732, 2.0775434970855713, 2.4104342460632324, 1.9156426191329956, 2.1875319480895996];[0.4201606214046478, 0.38868990540504456, 0.34315675497055054, 0.46575841307640076, 0.29329168796539307, 0.5420717000961304];[-2.120706558227539, -2.3117024898529053, -2.3543145656585693, -3.5827503204345703, -2.3305652141571045, -3.4733262062072754];[1.5076102018356323, 0.821901261806488, 0.4272015690803528, 0.22560849785804749, 0.18012848496437073];265.8851315975189
3800;[3.5380775928497314, 4.375107765197754, 3.654719829559326, 3.2901768684387207, 3.2309982776641846, 3.218411684036255];[0.4449352025985718, 1.345666766166687, 1.2882778644561768, 1.2652809619903564, 1.237401008605957, 1.2369303703308105];[-2.1953392028808594, -10.839070320129395, -15.897884368896484, -17.779319763183594, -19.18630027770996, -20.391157150268555];[1.437378168106079, 0.9815922975540161, 0.5905028581619263, 0.3217173218727112, 0.1994716376066208];276.1789393424988
3850;[3.3782663345336914, 22.21683120727539, 28.424978256225586, 25.051715850830078, 8.760302543640137, 3.152587890625];[0.43335577845573425, 1.4393798112869263, 1.5136910676956177, 1.5411839485168457, 1.3671152591705322, 0.3879382908344269];[-2.1257143020629883, -27.840394973754883, -31.870107650756836, -32.367244720458984, -12.912161827087402, -2.2290775775909424];[1.3927130699157715, 1.0297690629959106, 1.0027004480361938, 0.7432239055633545, 0.5932394862174988];287.88791394233704
3900;[3.400075674057007, 37.800777435302734, 44.44221496582031, 48.97321701049805, 52.0502815246582, 57.72681427001953];[0.42518237233161926, 1.5574954748153687, 1.6285288333892822, 1.6908388137817383, 1.6790786981582642, 1.6844686269760132];[-2.1462230682373047, -36.030338287353516, -38.0668830871582, -40.720863342285156, -40.377784729003906, -41.79607391357422];[1.5412731170654297, 0.9844567179679871, 0.5637050867080688, 0.2898499369621277, 0.22977693378925323];271.77465558052063
3950;[3.5219907760620117, 2.434577465057373, 1.9002615213394165, 1.596585750579834, 1.4983668327331543, 1.4655370712280273];[0.43788301944732666, 0.28853893280029297, 0.196226105093956, 0.15180356800556183, 0.1297672837972641, 0.11957509070634842];[-2.1906542778015137, -1.872134804725647, -1.6805305480957031, -1.5107784271240234, -1.4250327348709106, -1.4126380681991577];[1.4576197862625122, 0.9320920705795288, 0.4511917531490326, 0.25465941429138184, 0.16525089740753174];274.1172640323639
4000;[3.4889564514160156, 2.670850992202759, 2.037759304046631, 2.371819496154785, 3.093038320541382, 3.278862476348877];[0.419704794883728, 0.4605790376663208, 0.28991204500198364, 0.70024174451828, 1.0592255592346191, 1.2140750885009766];[-2.1676790714263916, -2.641951322555542, -1.9724817276000977, -4.00742769241333, -9.383828163146973, -13.65036678314209];[1.4340693950653076, 0.7703542709350586, 0.3742769956588745, 0.24517852067947388, 0.176145538687706];295.6839530467987
4050;[3.568859577178955, 2.561657190322876, 1.5655261278152466, 1.3922631740570068, 1.3037506341934204, 2.3150815963745117];[0.4272952973842621, 0.31296417117118835, 0.13470229506492615, 0.08781399577856064, 0.04352499544620514, 0.8130545020103455];[-2.2002525329589844, -1.9807226657867432, -1.3804439306259155, -1.2571228742599487, -1.1352818012237549, -4.9679341316223145];[1.3979111909866333, 0.8730615973472595, 0.4185755252838135, 0.28568607568740845, 0.25571566820144653];282.9269778728485
4100;[3.4559199810028076, 2.484971761703491, 1.8216103315353394, 1.7206026315689087, 1.6144120693206787, 1.545487880706787];[0.43601733446121216, 0.4395974278450012, 0.38456517457962036, 0.3605116009712219, 0.2915595769882202, 0.19180385768413544];[-2.1943347454071045, -2.386885643005371, -2.1304728984832764, -2.112663745880127, -1.892301082611084, -1.6164058446884155];[1.4656541347503662, 0.7561342716217041, 0.34988653659820557, 0.2148527354001999, 0.15520332753658295];280.72860312461853
4150;[3.433300495147705, 2.239809036254883, 1.8711100816726685, 1.7107280492782593, 1.5635448694229126, 1.6582047939300537];[0.4243253767490387, 0.3038623332977295, 0.28524553775787354, 0.22178572416305542, 0.1814156323671341, 0.18523888289928436];[-2.129598617553711, -1.9593228101730347, -1.918210506439209, -1.7288163900375366, -1.6105417013168335, -1.7211061716079712];[1.4008816480636597, 0.7861279845237732, 0.3952859938144684, 0.2417476326227188, 0.1530734747648239];294.59132075309753
4200;[3.552973985671997, 2.216478109359741, 1.719329595565796, 1.643423080444336, 1.5028687715530396, 1.4368349313735962];[0.4355594515800476, 0.38339340686798096, 0.30396929383277893, 0.32407286763191223, 0.2442869395017624, 0.1895286738872528];[-2.2056286334991455, -2.0609772205352783, -1.8686667680740356, -1.9533618688583374, -1.701734185218811, -1.5680583715438843];[1.4416403770446777, 0.8046843409538269, 0.370504766702652, 0.22216704487800598, 0.18694853782653809];278.06431579589844
4250;[3.439617872238159, 28.82630157470703, 35.08586120605469, 41.030548095703125, 45.388771057128906, 46.54989242553711];[0.4486544132232666, 1.5090973377227783, 1.6136935949325562, 1.637302041053772, 1.6694308519363403, 1.6691991090774536];[-2.158219337463379, -31.627595901489258, -37.24683380126953, -37.535343170166016, -39.52666091918945, -38.975502014160156];[1.4138010740280151, 1.0240693092346191, 0.5541091561317444, 0.3623345196247101, 0.2782173752784729];326.4622848033905
4300;[3.4404165744781494, 4.5876970291137695, 3.8062593936920166, 2.174445152282715, 2.054441213607788, 1.991748571395874];[0.4380873441696167, 1.3740283250808716, 1.3072766065597534, 0.8524051904678345, 0.788227915763855, 0.7356153726577759];[-2.167135715484619, -12.419464111328125, -19.082942962646484, -6.539807319641113, -6.039968490600586, -5.644774913787842];[1.4293386936187744, 0.9703190326690674, 0.5676581263542175, 0.28297147154808044, 0.19537606835365295];289.38833808898926
4350;[3.5066659450531006, 25.286975860595703, 30.031211853027344, 36.4401969909668, 40.170711517333984, 44.12040710449219];[0.42971107363700867, 1.4763988256454468, 1.5757880210876465, 1.6287953853607178, 1.656064510345459, 1.642694354057312];[-2.201038360595703, -30.310012817382812, -34.25748062133789, -37.150516510009766, -38.540225982666016, -38.60101318359375];[1.4041314125061035, 1.0186318159103394, 0.5988249778747559, 0.4120263159275055, 0.30018797516822815];264.2191617488861
4400;[3.388012409210205, 2.6747775077819824, 2.0874063968658447, 2.039656639099121, 2.319011926651001, 1.9615322351455688];[0.43449947237968445, 0.3754563331604004, 0.31629422307014465, 0.34988638758659363, 0.4105938971042633, 0.3122910261154175];[-2.1369526386260986, -2.3554916381835938, -2.2304959297180176, -2.8925490379333496, -3.5865514278411865, -2.9965837001800537];[1.4521327018737793, 0.8138716220855713, 0.4459606409072876, 0.2441725879907608, 0.21224363148212433];264.96902108192444
4450;[3.46403431892395, 4.758556365966797, 4.788531303405762, 2.8824002742767334, 2.7172045707702637, 2.153160333633423];[0.4295528829097748, 1.4296448230743408, 1.5039825439453125, 1.1988270282745361, 1.1154065132141113, 0.9100847840309143];[-2.17692232131958, -18.08616828918457, -38.03538513183594, -12.996397018432617, -12.719188690185547, -8.25924015045166];[1.5305474996566772, 1.0071207284927368, 0.49616968631744385, 0.26746219396591187, 0.1540161371231079];264.61424493789673
4500;[3.435029983520508, 4.37320613861084, 3.9681787490844727, 2.458409309387207, 2.332489490509033, 2.283123016357422];[0.4312841594219208, 1.363378643989563, 1.3732061386108398, 0.9675860404968262, 0.9509874582290649, 0.9015343189239502];[-2.1519405841827393, -11.865859031677246, -21.0778865814209, -8.015571594238281, -7.927853584289551, -7.357396125793457];[1.4830230474472046, 0.9669943451881409, 0.5405802726745605, 0.2838114798069, 0.20284202694892883];265.771963596344
4600;[3.322650909423828, 2.511704921722412, 1.917934775352478, 2.8677713871002197, 4.102139472961426, 3.868124008178711];[0.43635958433151245, 0.31881773471832275, 0.2765029966831207, 0.9051641821861267, 1.4366697072982788, 1.3326091766357422];[-2.133258819580078, -1.9393482208251953, -1.956344485282898, -5.587472438812256, -24.559829711914062, -17.7204647064209];[1.4707304239273071, 0.8890182375907898, 0.4614851176738739, 0.38070183992385864, 0.25517457723617554];263.6357264518738
4650;[3.4254584312438965, 4.616379261016846, 4.155701637268066, 1.893261432647705, 1.7382937669754028, 1.6498719453811646];[0.4274805188179016, 1.422971487045288, 1.395998477935791, 0.6277140378952026, 0.5937588214874268, 0.5565669536590576];[-2.1472837924957275, -14.6205415725708, -24.258209228515625, -3.9952354431152344, -3.8247015476226807, -3.569326400756836];[1.4355543851852417, 0.9968854784965515, 0.5590003132820129, 0.2746456563472748, 0.1839623600244522];263.73143219947815
4700;[3.4441146850585938, 2.3397278785705566, 2.0666515827178955, 1.7343432903289795, 1.7276873588562012, 2.191213369369507];[0.4355427324771881, 0.31341031193733215, 0.3193812072277069, 0.2085711508989334, 0.21126234531402588, 0.5825878381729126];[-2.167985439300537, -2.065150737762451, -2.4268782138824463, -1.7480289936065674, -1.8015854358673096, -3.476732015609741];[1.4566947221755981, 0.8202714920043945, 0.38554027676582336, 0.23630475997924805, 0.19896350800991058];266.3122959136963
4750;[3.427764654159546, 2.2948029041290283, 2.3368139266967773, 1.5886776447296143, 1.642966389656067, 1.5299476385116577];[0.43967872858047485, 0.3068872094154358, 0.37166035175323486, 0.17028003931045532, 0.17771252989768982, 0.1481073945760727];[-2.1648216247558594, -2.0095999240875244, -3.3170788288116455, -1.5963586568832397, -1.645019769668579, -1.5380812883377075];[1.4229375123977661, 0.7895852327346802, 0.4468249976634979, 0.24984347820281982, 0.1603466421365738];277.4698498249054
4800;[3.6132876873016357, 33.5968017578125, 33.70620346069336, 39.393516540527344, 39.65131378173828, 43.062164306640625];[0.43190473318099976, 1.5368366241455078, 1.557673454284668, 1.6282379627227783, 1.6149369478225708, 1.6416478157043457];[-2.2278809547424316, -34.778621673583984, -35.27648162841797, -37.42586898803711, -37.08100891113281, -38.17412185668945];[1.4324054718017578, 1.0237535238265991, 0.678871214389801, 0.2993205189704895, 0.21481691300868988];266.52974128723145
4850;[3.4939403533935547, 4.268222808837891, 4.455028057098389, 2.9167494773864746, 2.35947585105896, 2.3420913219451904];[0.42048031091690063, 1.3524043560028076, 1.4437049627304077, 1.141628623008728, 0.9506540894508362, 0.9484035968780518];[-2.1906533241271973, -11.181276321411133, -23.222766876220703, -9.339803695678711, -7.451587200164795, -7.640904426574707];[1.401949405670166, 0.9853615164756775, 0.5497458577156067, 0.289232075214386, 0.14961867034435272];268.7138578891754
4900;[3.500035047531128, 2.6342737674713135, 2.0047035217285156, 2.0074591636657715, 2.0568020343780518, 2.14298415184021];[0.43954998254776, 0.480038583278656, 0.3408278822898865, 0.39716553688049316, 0.42189183831214905, 0.588498055934906];[-2.187502145767212, -2.6380975246429443, -2.1076645851135254, -2.530963659286499, -2.728313684463501, -3.6075234413146973];[1.4528001546859741, 0.7747223973274231, 0.37822481989860535, 0.25134170055389404, 0.19071464240550995];269.80628490448
4950;[3.6074352264404297, 30.97146987915039, 36.543678283691406, 37.185142517089844, 39.925392150878906, 40.24414825439453];[0.4442906975746155, 1.5195611715316772, 1.6194430589675903, 1.6391851902008057, 1.6540539264678955, 1.6365755796432495];[-2.2326273918151855, -33.09466552734375, -36.933773040771484, -37.28186798095703, -38.08788299560547, -37.69400405883789];[1.477205514907837, 0.982050895690918, 0.5516244769096375, 0.3228010833263397, 0.22253237664699554];257.29094910621643
5000;[3.4515857696533203, 4.257943153381348, 3.8375136852264404, 2.2663867473602295, 2.084449529647827, 2.0199477672576904];[0.4284898042678833, 1.3591922521591187, 1.337875247001648, 0.9037425518035889, 0.8818714618682861, 0.7880117297172546];[-2.155395984649658, -11.129302978515625, -18.048118591308594, -7.067480087280273, -6.740459442138672, -6.209522247314453];[1.4226378202438354, 0.9844076037406921, 0.5391991138458252, 0.31939736008644104, 0.2061363309621811];267.36651635169983
